Query, Refcode,DIST1 
3,FCOJ209,2.132
3,2BB1Y7W,2.109
3,PY27DPO,2.133
3,GGFI23A,2.196
3,A5L6OJ5,2.154
3,3OK2TU5,2.214
3,09ASCHE,2.235
3,3UA3O8B,2.232
3,I4OQ55V,2.179
3,UUJCQ8U,2.112
3,4TISAPM,2.186
3,IEYP054,2.106
3,VICAM3E,2.219
3,JPYCQN7,2.154
3,5HTSR15,2.121
3,989WE6N,2.093
3,77ZE8H6,2.346
3,UCTGLWC,2.332
3,JP0E209,2.344
3,0XR6L8W,2.144
3,06S8YWO,2.164
3,5DIYK9A,2.215
3,ZV59KMP,1.886
3,QI8RQB8,1.887
3,DGAZAY8,2.230
3,C5755OI,1.992
3,TS5UW2C,1.980
3,TBB47TK,2.158
3,E7R3VTG,2.209
3,9P240MT,2.269
3,8KV03OZ,2.192
3,XA9H8NQ,2.229
3,X7AJBI2,2.228
3,01U5P1O,2.139
3,FFMWJYT,1.932
3,GAENUQ1,1.931
3,60Y5G8L,2.132
3,44T8I0I,2.024
3,L72CHBH,1.957
3,8W5T0PB,2.110
3,GTLSDTI,1.802
3,ISXBI1S,1.787
3,UZ6U2TE,1.897
3,SLVH2KQ,2.119
3,GD2TQ12,2.168
3,M936YV0,1.971
3,TXWM5K3,2.013
3,RBT9CG3,1.990
3,EDX4FSB,2.219
3,3VHDCAT,2.002
3,JJHLOKU,1.981
3,E01AECR,2.197
3,NKULVZQ,2.202
3,IE2OW1H,2.127
3,5ZP6U8W,1.970
3,M24ZLWP,2.036
3,3JB1EOE,1.971
3,4XISM8Q,2.030
3,2VZCG8Q,2.166
3,6MK6XS3,2.225
3,SZHG7L0,1.833
3,2T3A1AG,2.217
3,LGF258O,2.151
3,2FMZ4IP,2.158
3,KFKP2LQ,2.166
3,Q2YHFJF,2.137
3,GEBCE4G,1.996
3,DRRVNOE,2.142
3,HLSN5RE,2.283
3,41SN0H6,1.988
3,8ADPPQL,2.157
3,HZKU5J0,2.148
3,T2SVUM2,2.165
3,8J14OPZ,2.163
3,ESSWI5I,2.189
3,0D5M1KA,2.039
3,ZKSHJ1Q,2.162
3,S3ZK14O,2.155
3,T8U74VR,1.945
3,E6JY3G2,1.921
3,J7CPD80,2.212
3,LXIC90Z,1.880
3,A4BP70P,1.897
3,5KS3T6H,2.261
3,1DRW62M,1.889
3,YPRETBS,1.851
3,ZJ3QSMD,2.409
3,U7F12LY,1.890
3,5E1JUI0,1.858
3,0MICDK9,2.123
3,Q6RMKJZ,1.891
3,SEFGJ5V,1.882
3,BOMAC3M,2.290
3,4D00IB9,2.280
3,XQOFEUN,2.139
3,AVLEKYF,2.150
3,O5ITUUE,2.156
3,GSA27FU,2.186
3,PL364JO,2.135
3,FFAA1EC,2.179
3,WJ1JSBZ,2.213
3,QQ93YX1,2.132
3,EQCM6HT,2.237
3,V8YF0I3,2.229
3,N15P1JT,2.168
3,BRX80WI,2.188
3,5JHOV7K,2.145
3,FQ1ONVQ,2.211
3,MDJSP3M,2.169
3,SAKETB1,2.113
3,UOMFNAY,2.177
3,H4DIWTO,2.276
3,NEBKBMA,2.157
3,6QFVXWG,2.140
3,V1QNYYK,2.185
3,8QA34ZP,2.185
3,7KKJC75,2.214
3,6BGKR54,2.170
3,6GRF108,2.149
3,ZHY4A0M,2.111
3,7Q2RDJP,2.162
3,YAALSQR,2.244
3,EWT6GXD,2.268
3,QA59UWM,2.157
3,83VVP0H,2.126
3,2AG3DWK,2.060
3,DMJ9DUR,2.140
3,VUWIP0V,2.275
3,LMTIXZY,2.303
3,Y43XIUB,2.101
3,39KSYQ9,2.236
3,P0FSKLA,2.159
3,T4EZZ5T,2.325
3,MVU2P3U,2.331
3,K7X8VAY,1.916
3,VC4MW2A,1.922
3,CTSNH06,2.143
3,MXADKW7,2.298
3,55XV5I8,1.911
3,NFHTJST,1.856
3,9GEO5MY,2.054
3,U33GNUG,2.154
3,COUHPBS,1.959
3,SR0AZ2Z,1.871
3,2408WQA,1.872
3,Z57EBAD,1.945
3,VI57TE4,2.479
3,AXX1D8I,2.131
3,IHESREN,2.146
3,XPLAG6E,2.408
3,O24ST7K,2.154
3,TYZF4WD,2.175
3,243AJP2,2.292
3,8MV571S,1.936
3,BSEXESB,1.896
3,71CM8LU,1.924
3,AMZY5QP,1.896
3,IWIXNOH,2.353
3,CE2M5D2,2.116
3,W8KQIHZ,2.253
3,S06GTKB,2.357
3,YNSCG9I,2.160
3,229EIVE,2.356
3,U8QCGD6,2.222
3,CBIANEH,1.980
3,XINI8NU,1.883
3,I0I8VBT,1.864
3,HKBSP4Y,1.893
3,ING85UF,2.260
3,K0GBRMF,2.125
3,1BJ6XHS,2.244
3,LXXCMEH,2.369
3,2QWSM2O,2.249
3,D6UHBQH,2.224
3,LS535QG,2.246
3,O8QZC6B,2.179
3,9S150PP,2.168
3,3OLY2BN,2.144
3,I3WZMYK,2.157
3,9NQQG3Y,2.192
3,QX935U6,1.941
3,C8AZU6U,2.031
3,J9Q6BOY,2.012
3,RKMMNIR,2.198
3,1M2KYNW,2.075
3,PI8VN1J,2.145
3,PKAGO9Y,2.127
3,BGYRF8W,2.158
3,ZCY148L,2.160
3,7CPS3IW,2.152
3,378QS4F,2.035
3,AW3V7AU,2.165
3,I845KL8,2.112
3,RM9P367,2.176
3,314U9KO,2.047
3,M4CBVSQ,2.025
3,J5R3EUT,1.949
3,8G0VT8N,2.076
3,TM0K9LJ,2.046
3,J8HVVBS,2.051
3,UAOD25I,2.029
3,WBDF0AL,2.011
3,R4QBP14,2.288
3,3BL1LVI,2.083
3,17YYXQN,2.061
3,JTVFQ04,2.041
3,1AEJQSN,2.332
3,UM9OX30,2.257
3,NV13TDY,2.088
3,7L4R787,2.197
3,VD4USFS,1.876
3,MH5G8F2,1.870
3,G73FOM3,1.933
3,M680C4Q,1.833
3,A2ARHE2,2.194
3,MBKVVON,2.162
3,77KK0HU,2.140
3,HKYJRE1,2.214
3,8EM128S,2.138
3,HXTFUZM,2.231
3,R7FZT74,2.200
3,4ZOQGDJ,1.757
3,YVW0XD6,2.101
3,CFT4MEO,1.895
3,87LLBPC,2.142
3,WMMDOI6,2.145
3,MAOP488,2.159
3,3MLZUWB,2.111
3,9A2BJBZ,2.122
3,DXI4KVU,2.133
3,7M7EF3K,2.110
3,AD7UICA,2.195
3,K5QY1SR,2.425
3,8JXRCTP,2.353
3,CKPVCYP,1.839
3,KYCZDNU,1.881
3,ER1NRCU,1.862
3,7PEOLNN,1.832
3,BFT9QDH,2.145
3,BDZK5Y8,2.181
3,KVPX9ZV,2.384
3,N8KQ4G0,2.263
3,3NWD0G0,2.332
3,RU94506,2.347
3,VVY2GLL,2.173
3,H9SHZ0U,2.161
3,1XL0LHL,2.178
3,8HQ19T4,2.192
3,UDAH661,2.111
3,YV0M8HE,2.109
3,444JDJS,2.297
3,NY75W2J,2.227
3,SPZBVWS,2.105
3,1GGJ8WF,2.117
3,724L0ZL,2.237
3,EACD1EE,2.230
3,U37TPVU,2.317
3,EY2J8TW,2.197
3,0OCBHGL,2.151
3,QGZ6V3V,2.203
3,V6KNX1G,2.240
3,EKH0MBR,2.167
3,0ZIF7KJ,2.150
3,OZA7MZG,2.156
3,0IEKVXZ,2.223
3,86UI0T0,2.208
3,YQLF286,2.141
3,AOLGXHK,2.162
3,8LXJ39M,2.132
3,BR8HUG5,2.220
3,1SZOMPE,2.218
3,4YGYDJD,2.415
3,W8VHH76,2.084
3,ZZDH74O,2.155
3,Q080E9S,2.200
3,MD6T1D8,2.187
3,TORU4AS,2.068
3,J40NEE9,2.229
3,9PMQ8RT,2.166
3,61RY7LX,2.125
3,5HI59QR,2.198
3,YVA6AUP,2.132
3,Z1T0MV3,2.128
3,E3882Z6,2.103
3,1J3L6AW,2.227
3,GMIJEK7,2.239
3,F1ZXYF3,2.238
3,C6YNUOD,2.273
3,76N39X2,2.167
3,DN69NXV,2.199
3,TIEQHYP,1.862
3,4YT62XO,1.889
3,S8RAGYD,1.784
3,VBKS3JB,1.892
3,90PON4T,1.789
3,C94DLFA,1.744
3,IY72781,1.825
3,DE580PL,1.889
3,YM9B579,1.739
3,7AU01LI,1.760
3,B0PQIG0,2.062
3,C029TPC,1.832
3,LB6IV3U,1.739
3,V6V11LO,2.033
3,IQEGS1X,1.995
3,DBJ8SQ6,2.036
3,XUYKWAJ,2.158
3,5DXJA26,1.838
3,BYR9IHN,1.842
3,UR4SD1E,2.243
3,MHCKT4S,2.205
3,KEPNH84,1.979
3,XHDSF61,1.966
3,KFNKI5R,1.884
3,D29TDFW,1.852
3,UEU8QWO,2.291
3,OX41YHR,2.220
3,O8NEOWM,2.012
3,T66KE6R,1.919
3,3UBE8KH,2.150
3,3PQWVY4,2.200
3,GDFXO6Q,2.060
3,T3IOXCN,2.218
3,NLTUIRB,2.168
3,FFF8RJA,2.183
3,KBV86T9,2.106
3,51R60ZH,2.261
3,W9FRAEX,2.193
3,1DW0XJM,2.115
3,6C1ZC1W,2.168
3,RSX9D54,2.256
3,GYO1WJU,2.194
3,5BOFG3P,2.270
3,8P4EDH5,2.072
3,EC32CXK,2.156
3,B3DOPTR,2.195
3,XPXO7FM,2.239
3,K4HIX0I,2.199
3,9MMZ2A8,2.195
3,100NUXF,2.125
3,I5171S9,2.270
3,0EGNSJ3,2.159
3,L2K3GYN,2.245
3,OT8P8VA,2.199
3,53P5C5E,2.241
3,2GOCM5V,2.119
3,QFPW7MI,2.150
3,JXIGVJN,2.233
3,G14ITVI,2.191
3,XYCHPM8,2.091
3,24AYRNC,2.109
3,0NEUD2Y,2.099
3,UFSPYM7,2.191
3,YHTFN9E,2.262
3,J04Q5V4,2.170
3,C433D82,2.193
3,76B78CC,2.207
3,JBO24TU,2.158
3,VDUQI4I,2.148
3,9P210X6,2.177
3,V1ZFO86,2.156
3,DH3BJH2,2.165
3,DZ8HKZB,2.271
3,J4FE9TT,2.241
3,KLWS3UJ,1.767
3,SJ5LT48,1.759
3,ZL2QCE2,1.791
3,HPQO3N6,1.805
3,68PDHWX,1.793
3,6BEVGEJ,1.923
3,LDGP1VW,1.799
3,9A4L4IF,1.826
3,4WN9OZ5,1.809
3,RDEYLPR,1.967
3,HZ0ISQR,1.745
3,TUV393S,1.733
3,D1JMFHQ,2.172
3,V06TD53,2.274
3,W2DHV2Z,2.109
3,OWQXTYI,2.081
3,38OCQLX,2.262
3,S6D212A,2.082
3,N71YKHY,2.307
3,CUMXU3P,2.216
3,SFQ9HSW,1.892
3,5XA9OB4,1.924
3,JWR8O1F,1.835
3,M1K8T3E,1.949
3,CZV1ES0,2.193
3,FEX4O8F,1.945
3,P4ELDZT,2.252
3,7OHW024,1.913
3,N1BQ7G2,1.898
3,ICBJE4Z,1.936
3,RVX6QEE,2.110
3,6T1FQIQ,2.241
3,XQDH61N,2.319
3,5N15ZF2,2.107
3,2D7KT0Z,2.072
3,TWEGLR4,2.144
3,XGCA7YH,2.123
3,M6TB4MM,2.313
3,YFMRMCU,2.154
3,IEOKOPP,2.071
3,PG60QG6,2.085
3,MAV6QKJ,2.116
3,JK5WK1T,2.275
3,SIJWZU0,1.952
3,FCF1NWV,1.828
3,1IARBB1,1.949
3,1MCV8Z6,2.151
3,3E0T0LP,1.908
3,7A8LFC5,1.812
3,YFITN88,2.056
3,KR4TDFO,2.145
3,THLUVW4,2.036
3,LYCXSBU,2.008
3,CYIO4QF,1.787
3,A4BDC5G,2.055
3,RXB7KVJ,2.007
3,U4FKE41,2.030
3,C3JWC2S,2.178
3,OR58Q22,2.261
3,T83NWRH,2.339
3,TBL6U80,1.975
3,99OYVXR,1.925
3,9LG10B9,1.929
3,EKPL9VO,1.937
3,5M1S5PV,1.925
3,QR3KFQE,1.868
3,YCQUMA1,1.942
3,DGPLV4Z,1.998
3,S68S64B,2.163
3,LR9B1J8,2.172
3,Y6RGYIQ,2.241
3,P7T8DOQ,2.179
3,Z8PKI20,2.176
3,BZ47EBW,2.109
3,HH5U1TK,2.413
3,TNRTIK8,2.388
3,55QO1B2,2.095
3,KCZ696P,2.091
3,PIU20LV,2.117
3,EOIH197,2.147
3,4AAVEID,2.110
3,DBD6ZNK,2.116
3,TZ5PKLE,2.219
3,50R58VU,2.244
3,R9RPHSA,2.339
3,G9HXDOZ,2.304
3,QG2JV2O,2.261
3,0C4SROJ,2.220
3,6VBVXYY,2.057
3,RDLX858,2.119
3,46MRAE8,2.124
3,E1S8AM7,2.127
3,59AWYEY,1.979
3,A45OOHK,2.274
3,9N0QL93,1.991
3,0YEP8KW,1.930
3,5GHY501,1.859
3,6SIOF1I,2.156
3,Z1OG11P,2.187
3,HLLDERJ,2.188
3,9B1725S,2.431
3,X3O5Z3G,2.156
3,S1Z3P4A,2.134
3,XHDAVDW,2.072
3,ZCPDD81,2.220
3,2V29ONT,2.144
3,Q0O9OBZ,2.384
3,TD4NGS0,2.212
3,CGT4V9I,2.284
3,E0SSZA7,2.174
3,0D8GFAB,1.899
3,LXWSS3H,1.905
3,DODFZFW,1.911
3,STGAVSN,2.174
3,GEICVQI,2.178
3,2FVQRJ6,2.169
3,W3DNE9A,2.236
3,MW0QH1Z,2.158
3,RI6ICJ8,2.227
3,KYSAMYC,2.231
3,XGRISZ6,2.131
3,VZ5LAPQ,2.179
3,KTTCLCD,2.226
3,JZ2OGQQ,2.221
3,E4XU1F4,2.204
3,MPTKD0N,2.180
3,JSJFFBL,2.157
3,RNBDEQY,2.152
3,LH97JIN,2.229
3,VWFXD8L,2.160
3,LAG8DPL,2.115
3,XVYWDT0,2.222
3,I6SD3JU,2.136
3,UIRCHSS,2.219
3,GLUJ62E,2.170
3,ZERUVYL,2.227
3,R2X1VIO,2.235
3,URSKSP9,2.203
3,JBYI2IJ,2.135
3,1841VAV,2.265
3,ZHA2ASQ,2.223
3,I465XYS,2.144
3,42M8UPS,2.099
3,JAV3G5W,2.103
3,7TC96PQ,2.230
3,CDBKAWD,2.137
3,KM9N0FJ,2.222
3,S9BPDRW,2.197
3,DGRAG8K,2.233
3,SCK7D38,2.209
3,9JAMI2V,2.109
3,IZ01GXA,2.216
3,CDQ6JXZ,2.181
3,J2WWQBU,2.212
3,A38BY4O,2.205
3,AFXVZ2B,2.202
3,YB75UDD,2.136
3,W9M7HM5,2.211
3,FM73A7G,2.183
3,OHGC8B1,2.231
3,ZG19OZH,2.233
3,HJCQVP9,2.216
3,FVFVR3J,2.177
3,SF3XQIK,2.150
3,KFY7WRD,2.090
3,G9BRPA2,2.173
3,V1AJPJL,2.160
3,AHNSTNM,2.213
3,BXJE09X,2.193
3,4ZCFZRR,2.200
3,R7344LN,2.228
3,DPEYVDX,2.095
3,HG0TATT,2.227
3,IACDM22,2.267
3,WKQK6J2,2.169
3,622HYH7,2.242
3,POPGRI6,2.220
3,OH4S72H,2.151
3,F1HQTHA,2.180
3,TE6RDFW,2.232
3,T21ZLCU,2.120
3,YBWIHS2,2.272
3,8J00A54,2.231
3,F9UM8PQ,2.134
3,GGEU5S4,2.070
3,WLSKPG9,2.062
3,VXXCHHV,2.180
3,HG2TIYZ,2.040
3,IUAGN8J,2.089
3,XHLSFCT,2.107
3,9Z616AS,2.091
3,156VA9M,2.261
3,85VLYJU,2.265
3,AAEA3P8,2.231
3,XA23YZ9,2.266
3,KEXHLQO,2.144
3,B3Z2HR9,2.202
3,0V98HRO,2.250
3,Y86H2AR,2.185
3,SUG622I,2.254
3,9YIOCVF,2.192
3,RGT6LTT,2.111
3,HLJ3H7O,2.277
3,LLMOEQ1,2.261
3,MYGIZ4C,2.159
3,MYA8V9P,2.271
3,8R18W9F,2.211
3,QU3PK1G,2.031
3,6SMBK45,2.113
3,BCOS4JI,2.123
3,PSIODFO,2.014
3,69P1SVX,2.126
3,15KZ4OH,2.096
3,39PXPAN,2.041
3,1P9AQKD,2.103
3,EB84NYZ,2.081
3,3S03TU5,2.065
3,EWM7ZMQ,2.123
3,UF01E9V,1.947
3,1L6AWUX,1.864
3,RGR0NZF,1.854
3,FW3G3EJ,1.941
3,HXH00HO,2.125
3,NLT43PJ,2.205
3,1GSFT4P,2.153
3,WJVJF7J,2.218
3,IUAUT14,2.179
3,5ZZSHT5,2.214
3,98VLNT6,2.404
3,3POH5Y7,2.089
3,JXZBSI9,2.192
3,PT7VQF0,2.197
3,2DVTC6F,2.196
3,6CWFN9P,2.161
3,FVZAY42,2.133
3,7IQG7FT,2.149
3,CS27AL8,2.192
3,9T98G3C,2.241
3,7QYIPX0,2.126
3,5CMQCWB,2.142
3,4OZ5DV2,2.189
3,T6H9BKX,1.982
3,HJUBHIA,1.907
3,HIIKVTM,2.002
3,QK8RI01,2.057
3,IQ8169U,2.046
3,8KI4OJJ,2.078
3,TKE9RHK,2.101
3,C323K9T,2.083
3,IO1WXQG,2.064
3,KD5OQW4,2.037
3,9YR3S9P,2.222
3,TNX0CO1,2.169
3,NVRT0DZ,2.112
3,PS2J5MF,2.014
3,1URSY5X,1.936
3,W77MO97,1.952
3,1WO9RPZ,1.930
3,TOAXN7B,1.799
3,VIEUA7X,1.831
3,KUR9EFQ,2.015
3,OT17YWT,1.955
3,WK6KIO4,1.879
3,13UL8RU,1.912
3,21IKK0V,1.885
3,EN824Q5,1.878
3,EZ9B0FR,1.980
3,ON5XFUQ,2.025
3,TN6Y7X6,1.985
3,C9YQLR1,2.123
3,7RRLOWX,2.190
3,HFO0PSW,2.118
3,V33ZKN5,2.199
3,MS7LGZJ,1.833
3,JC90OQB,1.864
3,Q6332AN,2.302
3,GU6GDA0,2.009
3,SDCTIH1,2.204
3,K0UOLKL,2.008
3,U8TPNZJ,2.076
3,E9RD5ZM,2.019
3,IPNWUP3,2.117
3,CBXDMNJ,2.127
3,Y6K2ZEV,2.237
3,GCR0EF1,2.189
3,RCUJ7SR,1.826
3,KVQVSWI,1.840
3,6DZRGAC,2.207
3,OK4D00C,2.183
3,LL1KXI1,2.023
3,KQ5I8O3,1.952
3,LD6SAGI,1.943
3,QBNOUXK,1.948
3,LY56LYD,2.048
3,WLM60HK,2.136
3,BYYTHSA,2.159
3,OSSD1AW,2.131
3,0V9EOF6,1.790
3,MCFC3ZL,1.937
3,OSOQ6X4,1.957
3,DOE8XJL,1.840
3,C60N2UL,1.918
3,ZMZTBES,2.060
3,ZJ4PRW6,2.213
3,4XUWS9D,2.119
3,8XMQWDL,2.166
3,SHZWZAP,2.157
3,YZJHRSK,2.222
3,KD1LPLN,2.211
3,IS7Q39O,2.187
3,5PDX8LT,2.258
3,LOE8RZX,2.335
3,E1SJ25U,2.348
3,JGU3YPD,2.255
3,7A1OO4V,1.967
3,VPGNC57,2.147
3,B2K649P,1.925
3,DN5BIA5,1.974
3,VZ3FQ8Z,1.847
3,5OQJUOH,1.999
3,7UB5Y93,1.901
3,4DJFFVU,1.857
3,DKX10CZ,2.224
3,W8J3SUP,1.932
3,J19QY6U,1.817
3,4CJSY9X,1.939
3,H7OTRPF,1.953
3,IY2Y66J,1.952
3,FIBEVGZ,1.875
3,ZC5I0I9,1.921
3,U0CXTFL,1.908
3,ZEHIPEU,1.893
3,MLHQHQM,2.189
3,FSVASGS,1.934
3,I1XQT2Z,1.903
3,517PZQ1,1.934
3,OP3YKRJ,1.854
3,X9RME2I,1.997
3,DT1LUIJ,1.851
3,STBE7ZD,2.152
3,XHLIRSD,2.194
3,91Y1Q45,2.099
3,J1UM664,2.207
3,1EZS6UB,2.140
3,4SOFW99,2.111
3,Q2O39RX,2.454
3,HWBAVIW,2.139
3,VW7IHFT,2.183
3,UL2XDYI,2.151
3,U6187TQ,2.228
3,ORHXB74,2.131
3,7SOMWLU,2.196
3,9N2XANO,2.109
3,JZP006O,1.836
3,FZZ5WTA,1.848
3,FK6GTLJ,2.455
3,LEGPYT2,1.833
3,3OGEGVW,1.744
3,XHFQRU1,1.744
3,TCOICO1,1.780
3,90ANQZZ,1.836
3,1M4641N,1.848
3,DBMHYW8,1.807
3,YBIQLJW,1.750
3,094ZNIW,2.198
3,ITQVEYY,2.173
3,VJ5IPHC,2.145
3,5IKL4AX,2.222
3,BO5U6IT,2.163
3,IZSHTY8,2.145
3,1ZWIU2R,2.209
3,R48RJGL,2.158
3,RXHEO2T,2.194
3,S3DVDCI,2.183
3,NKIYXL9,1.940
3,72N8NQP,1.945
3,9IDYZ7R,1.944
3,D8S9VPY,1.968
3,D6M0DEP,2.143
3,VRT1TAI,2.176
3,3JRPPSO,1.838
3,BCGKQUN,1.900
3,VNRY1BT,1.923
3,H7E5BBH,1.951
3,1FWENCI,2.238
3,M6OEEQT,2.244
3,FAO6IFL,1.850
3,2HRGYYN,2.189
3,WPNGVIC,2.161
3,AACGBL7,1.877
3,SU1JJDV,1.840
3,ZEEGRO0,2.235
3,JCRA590,2.199
3,GNWV5EH,1.946
3,YLG2VTS,1.934
3,J07DCNN,1.873
3,SNSVG27,1.973
3,TGK9TCV,1.997
3,634V03X,2.166
3,D51MTNI,2.200
3,DHMYGBA,1.937
3,457R104,1.873
3,76P31RZ,1.927
3,S05MB0O,2.303
3,6E43UQM,1.947
3,SXMT4X0,2.209
3,KXDVZDO,1.825
3,JAK7YNR,2.167
3,SGT5EH5,2.212
3,REPFSIY,1.945
3,2QV265I,1.804
3,N5G5JQ1,2.183
3,8WFPTVT,1.891
3,79ETX3K,2.117
3,E17FQC1,2.208
3,9DRWHBH,2.120
3,R2GTC67,2.187
3,Q5BAZED,2.174
3,E29JJ5Z,2.158
3,VZH0F3K,2.101
3,9UTBYDW,2.122
3,2ETZI3W,2.215
3,HFP22CM,2.125
3,DMMM6SH,2.133
3,4YV5L7Z,2.079
3,UJO4G40,2.117
3,3219V4D,2.152
3,B94J3MQ,2.150
3,ZG4ZXDA,2.260
3,GJ20XIP,2.118
3,J8C0VAY,2.230
3,JDVXG40,2.215
3,1NBZA3P,2.112
3,U3Z442C,2.139
3,F716R78,2.221
3,Y9KT7OR,2.215
3,VBNRWPB,2.217
3,W1OBIJV,2.132
3,256Z7YK,2.179
3,DISSZNL,2.158
3,LBR8WR0,2.164
3,PBFR28J,2.195
3,TI1OJL3,2.141
3,PVM9FG3,2.115
3,BDX3MSJ,2.168
3,4BXH4VC,2.139
3,3JKDAAI,2.192
3,OSWUQ7I,2.141
3,CHRIBOU,2.098
3,M4NNEZM,2.208
3,8W4JZU0,2.051
3,O4VX5N5,2.095
3,OL704LV,2.184
3,MMA9EEV,1.916
3,EH19SXX,1.911
3,MPI168T,1.973
3,Q69DR2L,1.853
3,J9EDNX3,1.933
3,BUR7JH3,1.837
3,Z04XWBT,1.839
3,YRWWDO4,1.810
3,O69LQUO,1.873
3,DI24IMF,1.889
3,F417MPU,1.876
3,WBAP9I3,1.944
3,97N5E6N,1.853
3,4OU5KG5,1.934
3,F1J4618,2.248
3,5PP54RW,1.951
3,N5EV5KH,2.151
3,C8N72JL,1.921
3,U04N332,1.977
3,JKWDF86,1.938
3,SRPDBP9,2.018
3,HZ34A24,2.059
3,8QQXEON,2.017
3,MV7PIJA,2.049
3,14VXRM7,1.870
3,P060TKS,1.907
3,ZADHV84,1.991
3,74B0KIY,2.079
3,VSXJT75,1.951
3,HKVOAO4,2.252
3,QZQGGS2,1.851
3,P91KTJ9,1.900
3,9815H4R,2.220
3,LEWNK6S,2.255
3,XIIRDZJ,1.936
3,1Q5NF2V,1.940
3,K8RP1LN,2.239
3,9AYS2ZD,2.118
3,85VS51Q,2.181
3,MOML5GM,2.343
3,8MF3838,2.106
3,VXLAKD1,2.223
3,OQD90QL,2.212
3,VCE4FDQ,2.152
3,T8Q8PV7,2.202
3,S6N4NK4,2.190
3,U962ZXN,1.560
3,4I1X1DE,2.155
3,8URTPFN,2.258
3,YRZMKWH,2.150
3,KG1GX5H,2.108
3,FYL3KM5,2.131
3,CAVP376,2.238
3,4M46P9U,2.192
3,2775TNU,2.122
3,W7XSW6Z,2.270
3,BKZ2NI5,2.181
3,1ZABGC9,2.163
3,N3AA7KD,2.098
3,PFAZFSW,2.192
3,NILIDEX,2.208
3,VAV9OOK,2.306
3,8EI36VD,2.213
3,W20MPBB,2.197
3,610YPYS,2.142
3,VHIEFS9,2.200
3,K5XVLZJ,2.183
3,G7RWJPO,1.848
3,I28COOG,1.913
3,FALVUHS,1.854
3,W3NNVG7,1.949
3,YMSJGNS,1.881
3,SRHPFWK,2.305
3,X2THO3Y,1.968
3,EDZMWB1,2.187
3,VSSJ3DU,1.982
3,CZUS8Z7,1.862
3,06COVZB,1.865
3,48QH1PW,2.364
3,JKPR9XI,1.934
3,9SOY9D6,2.175
3,XI9JV7W,1.998
3,SGR3LAX,2.269
3,OFLVZEK,2.132
3,KLG89OP,2.152
3,G3UVJS2,2.231
3,5EZ2OCM,2.284
3,D4M2LBH,1.884
3,YHG3778,2.313
3,K8CK0Q3,1.880
3,03I6KFL,1.898
3,HZ0SI3M,1.906
3,B3NK0BI,2.118
3,J8QO55Z,1.886
3,MRP6UIR,1.906
3,6GZA4QH,2.268
3,1MVYD17,1.887
3,N6KZ6U8,2.053
3,3NKPO3N,2.207
3,HGHMMZH,1.944
3,PP8YLF7,1.944
3,ZN83X3U,2.272
3,0E5SO8Y,1.897
3,4R2Q097,1.948
3,9T1SK2I,2.258
3,2AIK9R2,1.935
3,JZREHB4,1.862
3,VBYQ4VD,1.965
3,OU4NG82,2.242
3,2Z6RVCP,2.159
3,DGJZ20B,2.097
3,QKZMNOZ,2.099
3,4E87NF0,2.128
3,6HZK19P,2.137
3,2NA0YKF,2.061
3,DEOIQUF,2.082
3,XTG9KXD,2.056
3,2218CCT,2.047
3,52K4T2T,2.115
3,00XN67F,2.119
3,HYNDNW4,2.105
3,YIS9Y59,2.157
3,UUB3090,2.147
3,U7YJX07,2.120
3,1W4NZZN,2.084
3,XYN0KI6,2.513
3,QANJQSE,2.165
3,1536HDK,2.079
3,VFYU2B8,2.128
3,DLINOAD,1.895
3,YPIWA7Y,1.884
3,IX5HADV,1.990
3,382AUCJ,1.893
3,IVALQZW,1.838
3,PMDOZD2,1.963
3,9PDV970,1.921
3,P9GYI5D,1.918
3,72BPRGO,2.281
3,2A690LE,2.154
3,5F38R6O,1.884
3,81JOLQN,1.901
3,Y2JNIRI,1.935
3,2TM18VC,1.843
3,BSQ6P7A,1.971
3,A6DM2DJ,2.144
3,TUK01JJ,1.973
3,T3QRSUO,2.189
3,5TZ3KG8,2.090
3,TQH4N0Q,2.017
3,F72NZ1K,2.148
3,5EV8BAY,2.169
3,JWLFQ41,2.109
3,3CW4BG3,2.003
3,7FOP8FI,2.149
3,5USQT4M,2.145
3,P4BU8IS,2.034
3,CSTZWF9,2.252
3,BVJYHAE,2.219
3,I76TKFR,2.146
3,94WKSUY,2.236
3,XFT0RT5,2.253
3,3R0O7UW,2.057
3,G82H6PG,2.184
3,NEZE0JB,1.885
3,4EDP56G,1.910
3,6TCFJ2I,1.762
3,GKL14IS,2.043
3,7O6R2HH,2.081
3,TD2X2ML,1.771
3,T3COT5X,2.017
3,PATU8M1,2.066
3,6MU3PTU,1.804
3,7KQ3YCM,2.004
3,OLQH9TZ,2.178
3,ZQW61QO,1.834
3,UZED23O,1.891
3,NYHBITX,2.268
3,F7BV1DM,1.840
3,9B01K2F,1.835
3,EXYAW1A,2.273
3,WMPSOWV,2.110
3,I0KU56T,2.124
3,5VBXONI,2.132
3,NQSZHCL,2.137
3,QH5ATTQ,2.051
3,OB7F01P,2.107
3,LAEOK48,2.101
3,32I3VZV,2.156
3,XI2BL9S,2.138
3,FKRXA5C,2.050
3,VFI19U7,2.148
3,AB82J6H,2.113
3,BUJY5RA,2.207
3,A28J8RP,2.112
3,KGUIS03,2.027
3,GMHPDPG,2.144
3,OCAAF1O,2.110
3,8I0XOBI,2.150
3,L195IQC,2.168
3,DQB097K,2.177
