"105005 - C:\Documents and Settings\User\My Documents\Homogeneous-catalysis\Allen, Lucy\lka1079.004.spc"
484.00,0.00830
485.00,0.00830
486.00,0.00830
487.00,0.00830
488.00,0.00830
489.00,0.00830
490.00,0.00830
491.00,0.00830
492.00,0.00830
493.00,0.00830
494.00,0.00842
495.00,0.00842
496.00,0.00842
497.00,0.00842
498.00,0.00854
499.00,0.00879
500.00,0.00879
501.00,0.00891
502.00,0.00903
503.00,0.00916
504.00,0.00928
505.00,0.00928
506.00,0.00940
507.00,0.00952
508.00,0.00964
509.00,0.00964
510.00,0.00977
511.00,0.00977
512.00,0.01001
513.00,0.01025
514.00,0.01038
515.00,0.01062
516.00,0.01086
517.00,0.01111
518.00,0.01147
519.00,0.01184
520.00,0.01221
521.00,0.01270
522.00,0.01318
523.00,0.01367
524.00,0.01404
525.00,0.01440
526.00,0.01477
527.00,0.01501
528.00,0.01526
529.00,0.01538
530.00,0.01563
531.00,0.01587
532.00,0.01599
533.00,0.01611
534.00,0.01624
535.00,0.01648
536.00,0.01685
537.00,0.01709
538.00,0.01733
539.00,0.01770
540.00,0.01782
541.00,0.01807
542.00,0.01831
543.00,0.01855
544.00,0.01880
545.00,0.01892
546.00,0.01904
547.00,0.01929
548.00,0.01953
549.00,0.01978
550.00,0.01990
551.00,0.02014
552.00,0.02051
553.00,0.02063
554.00,0.02087
555.00,0.02124
556.00,0.02148
557.00,0.02185
558.00,0.02234
559.00,0.02283
560.00,0.02356
561.00,0.02441
562.00,0.02527
563.00,0.02612
564.00,0.02722
565.00,0.02844
566.00,0.02954
567.00,0.03076
568.00,0.03223
569.00,0.03369
570.00,0.03516
571.00,0.03674
572.00,0.03833
573.00,0.03992
574.00,0.04150
575.00,0.04333
576.00,0.04504
577.00,0.04688
578.00,0.04871
579.00,0.05054
580.00,0.05249
581.00,0.05432
582.00,0.05615
583.00,0.05798
584.00,0.05969
585.00,0.06152
586.00,0.06311
587.00,0.06482
588.00,0.06653
589.00,0.06787
590.00,0.06909
591.00,0.07007
592.00,0.07104
593.00,0.07190
594.00,0.07251
595.00,0.07300
596.00,0.07349
597.00,0.07385
598.00,0.07434
599.00,0.07483
600.00,0.07520
601.00,0.07581
602.00,0.07654
603.00,0.07727
604.00,0.07825
605.00,0.07922
606.00,0.08044
607.00,0.08167
608.00,0.08289
609.00,0.08411
610.00,0.08569
611.00,0.08728
612.00,0.08875
613.00,0.09045
614.00,0.09204
615.00,0.09363
616.00,0.09521
617.00,0.09668
618.00,0.09827
619.00,0.09973
620.00,0.10120
621.00,0.10266
622.00,0.10400
623.00,0.10510
624.00,0.10583
625.00,0.10657
626.00,0.10718
627.00,0.10742
628.00,0.10754
629.00,0.10754
630.00,0.10730
631.00,0.10681
632.00,0.10632
633.00,0.10571
634.00,0.10510
635.00,0.10437
636.00,0.10376
637.00,0.10315
638.00,0.10242
639.00,0.10193
640.00,0.10132
641.00,0.10059
642.00,0.09998
643.00,0.09924
644.00,0.09863
645.00,0.09778
646.00,0.09692
647.00,0.09607
648.00,0.09521
649.00,0.09436
650.00,0.09363
651.00,0.09290
652.00,0.09229
653.00,0.09192
654.00,0.09155
655.00,0.09131
656.00,0.09119
657.00,0.09106
658.00,0.09082
659.00,0.09070
660.00,0.09058
661.00,0.09021
662.00,0.08972
663.00,0.08911
664.00,0.08826
665.00,0.08691
666.00,0.08557
667.00,0.08398
668.00,0.08203
669.00,0.07983
670.00,0.07739
671.00,0.07458
672.00,0.07166
673.00,0.06848
674.00,0.06506
675.00,0.06165
676.00,0.05823
677.00,0.05481
678.00,0.05164
679.00,0.04834
680.00,0.04517
681.00,0.04211
682.00,0.03906
683.00,0.03662
684.00,0.03418
685.00,0.03186
686.00,0.02966
687.00,0.02783
688.00,0.02600
689.00,0.02441
690.00,0.02295
691.00,0.02148
692.00,0.02002
693.00,0.01880
694.00,0.01770
695.00,0.01660
696.00,0.01587
697.00,0.01501
698.00,0.01428
699.00,0.01355
700.00,0.01282
701.00,0.01208
702.00,0.01160
703.00,0.01111
704.00,0.01074
705.00,0.01025
706.00,0.00989
707.00,0.00964
708.00,0.00928
709.00,0.00891
710.00,0.00879
711.00,0.00867
712.00,0.00842
713.00,0.00818
714.00,0.00818
715.00,0.00806
716.00,0.00793
717.00,0.00781
718.00,0.00769
719.00,0.00769
720.00,0.00757
721.00,0.00757
722.00,0.00757
723.00,0.00745
724.00,0.00745
725.00,0.00745
726.00,0.00745
727.00,0.00745
728.00,0.00745
729.00,0.00745
730.00,0.00745
731.00,0.00745
732.00,0.00732
733.00,0.00732
734.00,0.00732
735.00,0.00732
736.00,0.00732
737.00,0.00732
738.00,0.00732
739.00,0.00732
740.00,0.00732
741.00,0.00732
742.00,0.00732
743.00,0.00732
744.00,0.00732
745.00,0.00732
746.00,0.00745
747.00,0.00745
748.00,0.00745
749.00,0.00745
750.00,0.00745
751.00,0.00745
752.00,0.00745
753.00,0.00745
754.00,0.00745
755.00,0.00745
756.00,0.00745
757.00,0.00745
758.00,0.00745
759.00,0.00745
760.00,0.00745
761.00,0.00757
762.00,0.00757
763.00,0.00757
764.00,0.00757
765.00,0.00757
766.00,0.00757
767.00,0.00757
768.00,0.00757
769.00,0.00757
770.00,0.00769
771.00,0.00769
772.00,0.00769
773.00,0.00769
774.00,0.00769
775.00,0.00769
776.00,0.00769
777.00,0.00781
778.00,0.00781
779.00,0.00793
780.00,0.00806
781.00,0.00806
782.00,0.00806
783.00,0.00818
784.00,0.00818
785.00,0.00818
786.00,0.00818
787.00,0.00818
788.00,0.00830
789.00,0.00830
790.00,0.00830
791.00,0.00830
792.00,0.00842
793.00,0.00842
794.00,0.00842
795.00,0.00842
796.00,0.00842
797.00,0.00854
798.00,0.00867
799.00,0.00879
800.00,0.00879
801.00,0.00879
802.00,0.00879
803.00,0.00879
804.00,0.00879
805.00,0.00879
806.00,0.00891
807.00,0.00891
808.00,0.00891
809.00,0.00891
810.00,0.00891
811.00,0.00891
812.00,0.00891
813.00,0.00891
814.00,0.00891
815.00,0.00903
816.00,0.00903
817.00,0.00903
818.00,0.00903
819.00,0.00916
820.00,0.00928
821.00,0.00928
822.00,0.00940
823.00,0.00952
824.00,0.00952
825.00,0.00952
826.00,0.00964
827.00,0.00977
828.00,0.00977
829.00,0.00977
830.00,0.00989
831.00,0.00989
832.00,0.01001
833.00,0.01001
834.00,0.01013
835.00,0.01025
836.00,0.01038
837.00,0.01038
838.00,0.01050
839.00,0.01050
840.00,0.01050
841.00,0.01062
842.00,0.01062
843.00,0.01062
844.00,0.01086
845.00,0.01099
846.00,0.01099
847.00,0.01111
848.00,0.01111
849.00,0.01111
850.00,0.01123
851.00,0.01160
852.00,0.01147
853.00,0.01147
854.00,0.01172
855.00,0.01172
856.00,0.01184
857.00,0.01184
858.00,0.01196
859.00,0.01208
860.00,0.01208
861.00,0.01221
862.00,0.01233
863.00,0.01245
864.00,0.01257
865.00,0.01270
866.00,0.01270
867.00,0.01270
868.00,0.01282
869.00,0.01306
870.00,0.01318
871.00,0.01331
872.00,0.01331
873.00,0.01343
874.00,0.01355
875.00,0.01367
876.00,0.01379
877.00,0.01392
878.00,0.01404
879.00,0.01404
880.00,0.01416
881.00,0.01416
882.00,0.01428
883.00,0.01440
884.00,0.01453
885.00,0.01453
886.00,0.01453
887.00,0.01465
888.00,0.01465
889.00,0.01465
890.00,0.01465
891.00,0.01477
892.00,0.01477
893.00,0.01489
894.00,0.01514
895.00,0.01526
896.00,0.01526
897.00,0.01526
898.00,0.01526
899.00,0.01538
900.00,0.01550
